Term,ID,Source_Sheet,Source_DB,Gene
Shigellosis,path:hsa05131,Glycolysis,kegg,CD14
Shigellosis,path:hsa05131,Glycolysis,kegg,SKP1
Shigellosis,path:hsa05131,Glycolysis,kegg,FBXW11
Shigellosis,path:hsa05131,Glycolysis,kegg,UBE2D4
Shigellosis,path:hsa05131,Glycolysis,kegg,CBX3
Shigellosis,path:hsa05131,Glycolysis,kegg,RPS6KA5
Shigellosis,path:hsa05131,Glycolysis,kegg,MAPK8
Shigellosis,path:hsa05131,Glycolysis,kegg,JUN
Shigellosis,path:hsa05131,Glycolysis,kegg,TIFA
Shigellosis,path:hsa05131,Glycolysis,kegg,RBCK1
Shigellosis,path:hsa05131,Glycolysis,kegg,RNF31
Shigellosis,path:hsa05131,Glycolysis,kegg,SHARPIN
Shigellosis,path:hsa05131,Glycolysis,kegg,"NAIP"
Shigellosis,path:hsa05131,Glycolysis,kegg,NLRC4
Shigellosis,path:hsa05131,Glycolysis,kegg,PYCARD
Shigellosis,path:hsa05131,Glycolysis,kegg,CASP1
Shigellosis,path:hsa05131,Glycolysis,kegg,IL18
Shigellosis,path:hsa05131,Glycolysis,kegg,NLRP3
Shigellosis,path:hsa05131,Glycolysis,kegg,GLMN
Shigellosis,path:hsa05131,Glycolysis,kegg,CGAS
Shigellosis,path:hsa05131,Glycolysis,kegg,STING1
Shigellosis,path:hsa05131,Glycolysis,kegg,TBK1
Shigellosis,path:hsa05131,Glycolysis,kegg,IRF3
Shigellosis,path:hsa05131,Glycolysis,kegg,IFNB1
Shigellosis,path:hsa05131,Glycolysis,kegg,ARF1
Shigellosis,path:hsa05131,Glycolysis,kegg,MYD88
Shigellosis,path:hsa05131,Glycolysis,kegg,RELA
Shigellosis,path:hsa05131,Glycolysis,kegg,ATG14
Shigellosis,path:hsa05131,Glycolysis,kegg,BECN2
Shigellosis,path:hsa05131,Glycolysis,kegg,PIK3R4
Shigellosis,path:hsa05131,Glycolysis,kegg,PIK3C3
Shigellosis,path:hsa05131,Glycolysis,kegg,RRAGB
Shigellosis,path:hsa05131,Glycolysis,kegg,MTOR
Shigellosis,path:hsa05131,Glycolysis,kegg,ATG16L1
Shigellosis,path:hsa05131,Glycolysis,kegg,ATG5
Shigellosis,path:hsa05131,Glycolysis,kegg,ATG12
Shigellosis,path:hsa05131,Glycolysis,kegg,MAP1LC3C
Shigellosis,path:hsa05131,Glycolysis,kegg,CALCOCO2
Shigellosis,path:hsa05131,Glycolysis,kegg,SQSTM1
Shigellosis,path:hsa05131,Glycolysis,kegg,C3
Shigellosis,path:hsa05131,Glycolysis,kegg,RPS27A
Shigellosis,path:hsa05131,Glycolysis,kegg,SEPTIN9
Shigellosis,path:hsa05131,Glycolysis,kegg,WIPI2
Shigellosis,path:hsa05131,Glycolysis,kegg,TECPR1
Shigellosis,path:hsa05131,Glycolysis,kegg,FNBP1
Shigellosis,path:hsa05131,Glycolysis,kegg,RAC1
Shigellosis,path:hsa05131,Glycolysis,kegg,DOCK1
Shigellosis,path:hsa05131,Glycolysis,kegg,CRK
Shigellosis,path:hsa05131,Glycolysis,kegg,CTTN
Shigellosis,path:hsa05131,Glycolysis,kegg,SRC
Shigellosis,path:hsa05131,Glycolysis,kegg,ELMO2
Shigellosis,path:hsa05131,Glycolysis,kegg,CDC42
Shigellosis,path:hsa05131,Glycolysis,kegg,WASF2
Shigellosis,path:hsa05131,Glycolysis,kegg,ARPC5
Shigellosis,path:hsa05131,Glycolysis,kegg,ROCK1
Shigellosis,path:hsa05131,Glycolysis,kegg,DIAPH1
Shigellosis,path:hsa05131,Glycolysis,kegg,RHOA
Shigellosis,path:hsa05131,Glycolysis,kegg,ACTB
Shigellosis,path:hsa05131,Glycolysis,kegg,CYTH4
Shigellosis,path:hsa05131,Glycolysis,kegg,ARF6
Shigellosis,path:hsa05131,Glycolysis,kegg,VCL
Shigellosis,path:hsa05131,Glycolysis,kegg,ITGA5
Shigellosis,path:hsa05131,Glycolysis,kegg,ITGB1
Shigellosis,path:hsa05131,Glycolysis,kegg,CD44
Shigellosis,path:hsa05131,Glycolysis,kegg,PTK2
Shigellosis,path:hsa05131,Glycolysis,kegg,TLN1
Shigellosis,path:hsa05131,Glycolysis,kegg,PXN
Shigellosis,path:hsa05131,Glycolysis,kegg,ILK
Shigellosis,path:hsa05131,Glycolysis,kegg,ACTN4
Shigellosis,path:hsa05131,Glycolysis,kegg,BCAR1
Shigellosis,path:hsa05131,Glycolysis,kegg,PIK3CA
Shigellosis,path:hsa05131,Glycolysis,kegg,CAST
Shigellosis,path:hsa05131,Glycolysis,kegg,ITPR1
Shigellosis,path:hsa05131,Glycolysis,kegg,PLCD3
Shigellosis,path:hsa05131,Glycolysis,kegg,MDM2
Shigellosis,path:hsa05131,Glycolysis,kegg,AKT3
Shigellosis,path:hsa05131,Glycolysis,kegg,FOXO6...
Shigellosis,path:hsa05131,Glycolysis,kegg,GSK3A...
Shigellosis,path:hsa05131,Glycolysis,kegg,RPS6KB1
Shigellosis,path:hsa05131,Glycolysis,kegg,CAPNS1
Shigellosis,path:hsa05131,Glycolysis,kegg,CAPN1
Shigellosis,path:hsa05131,Glycolysis,kegg,TP53
Shigellosis,path:hsa05131,Glycolysis,kegg,ATM
Shigellosis,path:hsa05131,Glycolysis,kegg,BCL2
Shigellosis,path:hsa05131,Glycolysis,kegg,BCL2L1
Shigellosis,path:hsa05131,Glycolysis,kegg,EGFR
Shigellosis,path:hsa05131,Glycolysis,kegg,CASP4
Shigellosis,path:hsa05131,Glycolysis,kegg,HK1
Shigellosis,path:hsa05131,Glycolysis,kegg,VDAC1
Shigellosis,path:hsa05131,Glycolysis,kegg,CYCS
Shigellosis,path:hsa05131,Glycolysis,kegg,BNIP3
Shigellosis,path:hsa05131,Glycolysis,kegg,PPID
Shigellosis,path:hsa05131,Glycolysis,kegg,BAX
Shigellosis,path:hsa05131,Glycolysis,kegg,MYL12B
Shigellosis,path:hsa05131,Glycolysis,kegg,WASL
Shigellosis,path:hsa05131,Glycolysis,kegg,PFN3...
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,HNF1B
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,HES1
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,BHLHA15
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,ONECUT1
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,GCK
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,PDX1
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,FOXA3
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,NEUROD1
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,MAFA
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,HNF4G
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,NKX2-2
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,INS
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,HNF1A
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,IAPP
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,PAX4
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,PAX6
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,SLC2A2
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,NKX6-1
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,PKLR
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,NR5A2
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,NEUROG3
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,HNF4A
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,HHEX
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,MNX1
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,FOXA2
Maturity onset diabetes of the young,path:hsa04950,Glycolysis,kegg,RFX6
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,SRR
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,CHDH
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,ALDH7A1
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,BHMT
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,AGXT
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,GAMT
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,PHGDH
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,DMGDH
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,CBS
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,CTH
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,GATM
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,PSAT1
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,PIPOX
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,SARDH
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,PSPH
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,SHMT1
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,SDS
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,DAO
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,GCAT
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,GLDC
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,ALAS1
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,MAOA
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,GRHPR
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,AOC2
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,AMT
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,DLD
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,GNMT
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,GLYCTK
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,PGAM4
"Glycine, serine and threonine metabolism",path:hsa00260,Glycolysis,kegg,GCSH
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,PIP4K2A
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,INPP5B
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,IPMK
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,PTEN
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,MINPP1
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,INPP5J
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,ITPKA
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,ITPK1
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,INPP1
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,INPP4A
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,MTM1
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,ISYNA1
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,IMPA1
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,MIOX
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,PI4KA
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,PIP5KL1
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,PIK3C3
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,PLCD3
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,IPPK
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,PIK3CA
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,ALDH6A1
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,TPI1
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,PIKFYVE
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,CDIPT
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,PIK3C2A
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,INPP5D
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,INPP5F
Inositol phosphate metabolism,path:hsa00562,Glycolysis,kegg,FIG4
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,INS
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,IRS1
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,AKT3
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,SREBF1
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,MLXIP
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,PKLR
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,TNF
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,NFKB1
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,IL6
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,SOCS3
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,PIK3CA
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,GSK3A...
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,PPARA
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,ADIPOQ
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,PRKAG2
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,LEP
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,ADIPOR1
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,CASP8
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,BID
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,CYCS
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,CASP3
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,CASP7
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,BAX
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,FAS
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,EIF2AK3
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,EIF2S1
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,BCL2L11
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,ATF4
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,DDIT3
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,CYP2E1
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,TGFB1
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,CXCL8
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,FASLG
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,ERN1
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,TRAF2
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,MAPK8
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,FOS
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,IKBKB
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,IL1A
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,MAP3K5
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,CDC42
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,RAC1
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,MAP3K11
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,ITCH
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,COX6B2
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,NDUFC2-KCTD14...
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,SDHA
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,UQCR11
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,XBP1
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,LEPR
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,NR1H3
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,RXRA
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,INSR
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,CEBPA
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,IL6R
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,TNFRSF1A
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,MAPK14
Non-alcoholic fatty liver disease,path:hsa04932,Glycolysis,kegg,PPARG
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TUBA1B
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CTTN
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,ROCK1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,OCLN
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CDC42
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,ABL1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,WASL
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CLDN24
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,ITGB1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,NCK1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,ARHGEF2
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,RHOA
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,NCL
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TUBB3
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,ARPC5
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,ACTB
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,BAIAP2L1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,BAIAP2
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,WIPF2
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,LPAR1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,GNA13
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,ARHGEF12
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,RAC1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,SLC9A3R1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,WASF2
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,NLRP4
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,PYCARD
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CASP1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,IL18
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,IL1B
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,NLRP3
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,"NAIP"
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TNFRSF1A
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TNF
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,EZR
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,RELA
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,NFKBIA
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,IKBKB
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TRAF2
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,RIPK1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TRADD
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,IRAK1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,MYD88
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,IL1R1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TRAF6
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TLR4
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,GAPDH
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,RPS3
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TAB1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,MAP3K7
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,MAPK8
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,MAPK14
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,MAPK1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,FOS
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,PTPN6
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,NFKB1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CYTH4
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,ARF6
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,ARF1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,ARHGEF1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,FCGR2A
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,IGH
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,SRC
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TLR5
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TIRAP
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,ABI1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,NCKAP1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CYFIP1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TJP1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,MYO1H...
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,FADD
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TNFRSF10B
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,FAS
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TNFSF10
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,FASLG
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CASP9
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CASP7
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CASP3
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CASP8
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,BAX
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,BAK1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TMBIM6
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CASP4
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,ABCF2
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CYCS
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,IL6
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CXCL8
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,BRK1
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,CHUK
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,IKBKG
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,F2
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,SEC24B
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,TMED10
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,RAB1A
Pathogenic Escherichia coli infection,path:hsa05130,Glycolysis,kegg,PAK1
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,PRKCA
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,CD36
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,PTPA
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,PRKCB
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,GFPT1
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,AGT
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,PPARA
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,PPIF
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,CYBB
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,CYBA
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,NCF1
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,NCF2
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,RAC1
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,NCF4
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,SLC2A1
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,NDUFC2-KCTD14...
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,SDHA
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,UQCR11
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,ATP5PD
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,COX6B2
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,CPT1B
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,PDK2
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,RYR2
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,ATP2A1
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,AGER
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,TGFB1
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,MAPK14
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,MAPK8
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,NFKB1
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,MTOR
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,INSR
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,GSK3B
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,TBC1D4
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,INS
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,GYS1
Diabetic cardiomyopathy,path:hsa05415,Glycolysis,kegg,IRS1
