Term,ID,Source_Sheet,Source_DB,Gene
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,CYC1
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,LYRM7
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,MT-CYB
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,TTC19
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,UQCC1
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,UQCC2
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,UQCC3
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,UQCR10
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,UQCR11
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,UQCRB
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,UQCRC1
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,UQCRC2
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,UQCRFS1
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,UQCRH
Mitochondrial complex III assembly WP4921,WP4921,ETC,wikipathways,UQCRQ
Mitochondrial fatty acid synthesis pathway WP4317,WP4317,FA-Synthesis,wikipathways,ACACA
Mitochondrial fatty acid synthesis pathway WP4317,WP4317,FA-Synthesis,wikipathways,HSD17B12
Mitochondrial fatty acid synthesis pathway WP4317,WP4317,FA-Synthesis,wikipathways,HTD2
Mitochondrial fatty acid synthesis pathway WP4317,WP4317,FA-Synthesis,wikipathways,MCAT
Mitochondrial fatty acid synthesis pathway WP4317,WP4317,FA-Synthesis,wikipathways,MECR
Mitochondrial fatty acid synthesis pathway WP4317,WP4317,FA-Synthesis,wikipathways,OXSM
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,ACACA
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,ACACA
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,ACACA
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,ACACB
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,ACACB
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,ACACB
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,ADIPOQ
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,ADIPOQ
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,ADIPOQ
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,ADIPOR1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,ADIPOR1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,ADIPOR1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,ADIPOR2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,ADIPOR2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,ADIPOR2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,ADRA1A
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,ADRA1A
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,ADRA1A
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,ADRA1B
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,ADRA1B
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,ADRA1B
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,AKT1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,AKT1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,AKT1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,AKT2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,AKT2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,AKT2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,BORCS8-MEF2B
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,BORCS8-MEF2B
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,BORCS8-MEF2B
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,CAB39
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,CAB39
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,CAB39
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,CAMKK1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,CAMKK1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,CAMKK1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,CAMKK2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,CAMKK2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,CAMKK2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,CCNA1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,CCNA1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,CCNA1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,CCNA2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,CCNA2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,CCNA2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,CCNB1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,CCNB1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,CCNB1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,CDKN1A
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,CDKN1A
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,CDKN1A
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,CPT1A
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,CPT1A
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,CPT1A
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,CPT1B
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,CPT1B
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,CPT1B
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,CPT1C
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,CPT1C
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,CPT1C
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,CRTC2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,CRTC2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,CRTC2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,EEF2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,EEF2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,EEF2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,EEF2K
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,EEF2K
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,EEF2K
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,EIF4EBP1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,EIF4EBP1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,EIF4EBP1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,ELAVL1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,ELAVL1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,ELAVL1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,FASN
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,FASN
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,FASN
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,GYS1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,GYS1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,GYS1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,GYS2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,GYS2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,GYS2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,HMGCR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,HMGCR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,HMGCR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,HNF4A
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,HNF4A
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,HNF4A
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,INS-IGF2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,INS-IGF2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,INS-IGF2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,INSR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,INSR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,INSR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,LEP
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,LEP
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,LEP
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,LEPR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,LEPR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,LEPR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,LIPE
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,LIPE
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,LIPE
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,MTOR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,MTOR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,MTOR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PFKFB3
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PFKFB3
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PFKFB3
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PIK3C3
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PIK3C3
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PIK3C3
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PIK3CA
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PIK3CA
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PIK3CA
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PIK3CB
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PIK3CB
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PIK3CB
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PIK3CD
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PIK3CD
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PIK3CD
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PIK3CG
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PIK3CG
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PIK3CG
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PIK3R1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PIK3R1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PIK3R1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PIK3R2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PIK3R2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PIK3R2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PIK3R3
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PIK3R3
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PIK3R3
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PLCB1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PLCB1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PLCB1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PPARGC1B
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PPARGC1B
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PPARGC1B
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PRKAA1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PRKAA1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PRKAA1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PRKAA2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PRKAA2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PRKAA2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PRKAB1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PRKAB1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PRKAB1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PRKAB2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PRKAB2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PRKAB2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PRKACB
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PRKACB
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PRKACB
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PRKACG
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PRKACG
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PRKACG
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PRKAG1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PRKAG1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PRKAG1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PRKAG2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PRKAG2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PRKAG2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,PRKAG3
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,PRKAG3
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,PRKAG3
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,RPS6KB1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,RPS6KB1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,RPS6KB1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,RPS6KB2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,RPS6KB2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,RPS6KB2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,RPTOR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,RPTOR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,RPTOR
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,SLC2A4
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,SLC2A4
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,SLC2A4
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,SLC2A4RG
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,SLC2A4RG
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,SLC2A4RG
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,SREBF1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,SREBF1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,SREBF1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,STK11
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,STK11
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,STK11
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,STRADA
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,STRADA
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,STRADA
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,STRADB
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,STRADB
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,STRADB
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,TP53
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,TP53
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,TP53
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,TSC1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,TSC1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,TSC1
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Synthesis,wikipathways,TSC2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,FA-Oxidation,wikipathways,TSC2
AMP-activated protein kinase (AMPK) signaling WP1403,WP1403,Glycogenesis,wikipathways,TSC2
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,ABCC2
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,ABCC3
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,ABCC4
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,ACACA
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,APOB
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,FASN
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,FOXA1
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,FOXA2
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,FOXO1
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,GSTA1
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,GSTA2
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,GSTM2
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,INS
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,IRS1
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,IRS2
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,MLXIPL
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,MTTP
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,PPARGC1B
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,SLC27A5
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,SLCO1B1
FOXA2 pathway WP5066,WP5066,FA-Synthesis,wikipathways,SREBF1
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,ACACA
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,ACACA
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,ACACB
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,ACACB
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,AKT1
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,AKT1
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,BAD
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,BAD
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,BAX
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,BAX
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,BCL2L1
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,BCL2L1
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,CCND1
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,CCND1
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,CDC42
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,CDC42
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,CFL2
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,CFL2
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,CHUK
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,CHUK
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,CISH
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,CISH
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,CREB1
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,CREB1
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,EIF4E
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,EIF4E
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,EIF4EBP1
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,EIF4EBP1
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,ELK1
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,ELK1
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,ERBB2
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,ERBB2
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,ESR1
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,ESR1
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,FOXO1
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,FOXO1
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,FYN
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,FYN
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,GRB2
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,GRB2
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,GSK3A
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,GSK3A
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,GSK3B
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,GSK3B
Leptin signaling pathway WP2034,WP2034,FA-Synthesis,wikipathways,HRAS
Leptin signaling pathway WP2034,WP2034,Glycogenesis,wikipathways,HRAS
